     3.04065      1.03652
     3.06884      1.03618
     3.09729      1.03582
     3.12601      1.03546
     3.15499      1.03508
     3.18424      1.03470
     3.21376      1.03430
     3.24356      1.03390
     3.27363      1.03349
     3.30399      1.03307
     3.33462      1.03265
     3.36553      1.03221
     3.39674      1.03177
     3.42823      1.03133
     3.46002      1.03088
     3.49210      1.03043
     3.52447      1.02996
     3.55715      1.02950
     3.59013      1.02903
     3.62342      1.02855
     3.65701      1.02807
     3.69092      1.02759
     3.72514      1.02710
     3.75967      1.02661
     3.79453      1.02611
     3.82971      1.02562
     3.86522      1.02511
     3.90106      1.02461
     3.93723      1.02410
     3.97373      1.02359
     4.01057      1.02308
     4.04776      1.02256
     4.08529      1.02205
     4.12316      1.02152
     4.16139      1.02100
     4.19997      1.02048
     4.23891      1.01995
     4.27821      1.01942
     4.31788      1.01889
     4.35791      1.01836
     4.39832      1.01783
     4.43910      1.01729
     4.48025      1.01676
     4.52179      1.01622
     4.56372      1.01568
     4.60603      1.01514
     4.64873      1.01459
     4.69183      1.01405
     4.73533      1.01350
     4.77924      1.01296
     4.82355      1.01241
     4.86827      1.01186
     4.91341      1.01130
     4.95896      1.01075
     5.00494      1.01019
     5.05134      1.00963
     5.09818      1.00906
     5.14544      1.00849
     5.19315      1.00792
     5.24130      1.00735
     5.28989      1.00677
     5.33894      1.00619
     5.38844      1.00560
     5.43840      1.00500
     5.48882      1.00440
     5.53971      1.00379
     5.59107      1.00318
     5.64291      1.00256
     5.69523      1.00192
     5.74803      1.00127
     5.80132      1.00062
     5.85511     0.999947
     5.90940     0.999261
     5.96418     0.998557
     6.01948     0.997837
     6.07529     0.997087
     6.13162     0.996322
     6.18847     0.995515
     6.24585     0.994682
     6.30375     0.993806
     6.36220     0.992876
     6.42119     0.991909
     6.48072     0.990841
     6.54081     0.989730
     6.60145     0.988466
     6.66265     0.987092
     6.72443     0.985548
     6.78677     0.983686
     6.84970     0.981647
     6.91320     0.978627
     6.97730     0.974709
     7.04199     0.966907
     7.10728     0.924249
     7.17318     0.958971
     7.23968     0.977329
     7.30680     0.982213
     7.37455     0.984875
     7.44292     0.987285
     7.51193     0.989016
     7.58158     0.990545
     7.65187     0.991837
     7.72281     0.992920
     7.79442     0.993938
     7.86668     0.994750
     7.93962     0.995533
     8.01323     0.996206
     8.08752     0.996824
     8.16251     0.997391
     8.23819     0.997887
     8.31457     0.998365
     8.39166     0.998772
     8.46946     0.999165
     8.54799     0.999519
     8.62724     0.999846
     8.70722      1.00015
     8.78796      1.00043
     8.86943      1.00070
     8.95166      1.00094
     9.03466      1.00117
     9.11842      1.00139
     9.20297      1.00161
     9.28829      1.00183
     9.37441      1.00205
     9.46132      1.00229
     9.54905      1.00259
     9.63758      1.00305
     9.72693      1.00374
     9.81712      1.00371
     9.90814      1.00330
     10.0000      1.00271
